Item_Weight,Item_Visibility,Item_MRP,Outlet_Size,Outlet_Location_Type,Item_Outlet_Sales,Item_Outlet_Sales_BOXCOX,Item_Fat_Content_Regular,Item_Type_Group2,Item_Type_Group3,Item_Type_Group4,Item_Type_Group5,Outlet_Identifier_OUT013,Outlet_Identifier_OUT017,Outlet_Identifier_OUT018,Outlet_Identifier_OUT019,Outlet_Identifier_OUT027,Outlet_Identifier_OUT035,Outlet_Identifier_OUT045,Outlet_Identifier_OUT046,Outlet_Identifier_OUT049,Outlet_Establishment_Year_1987,Outlet_Establishment_Year_1997,Outlet_Establishment_Year_1998,Outlet_Establishment_Year_1999,Outlet_Establishment_Year_2002,Outlet_Establishment_Year_2004,Outlet_Establishment_Year_2007,Outlet_Establishment_Year_2009,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3,Item_Visibility_SQRT
13.85,0.031402114,40.248,2,2,319.584,21.315544279676708,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.17720641636238796
15.35,0.113217223,191.1504,1,3,1725.7536,43.16698314197651,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.33647767087876723
11.94125,0.031139933,74.8012,1,3,303.6048,20.84806803735826,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17646510419910222
16.35,0.013363902,106.128,1,2,1917.504,45.060983350485444,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.1156023442668876
11.94125,0.030952737,160.1578,2,1,3048.6982,54.37283638907649,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.17593389951910918
7.27,0.07136748,111.8518,2,1,2277.036,48.31987657770236,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.2671469258666474
13.8,0.058192802,246.9802,2,3,5896.3248,70.83815273443525,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.24123184284003635
20.25,0.022976493,240.3538,2,3,4086.0146,61.170265273926425,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.1515799887847997
9.3,0.111220521,65.7826,1,3,968.739,34.04696826452528,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.33349740778602766
14.15,0.037967687,125.6046,2,3,1618.5598,42.05125176347128,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.1948529881731353
8.115,0.032158866,154.8972,1,3,1713.7692,43.0443990132473,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.17932893241192288
11.94125,0.045068892,190.8872,1,3,945.436,33.705149143216964,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21229435225648374
11.1,0.033176087,120.1124,1,2,1896.1984,44.856467926412584,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.18214303994388586
12.5,0.018845298,96.7384,1,2,2759.0752,52.22558172067345,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.13727817743545404
9.8,0.056375879,84.6908,1,2,1006.6896,34.59298313759074,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.23743605244360005
19.7,0.161356273,253.1014,2,1,2805.0154,52.5751402726305,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.40169176366960774
14.3,0.034605882,95.9726,2,2,2153.1972,47.23567138315666,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.18602656261942807
19.75,0.033942546,213.5902,2,3,4460.1942,63.35750114909558,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.18423502924254115
18.5,0.025740259,89.4172,3,1,1605.9096,41.916615100363195,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.16043771065432216
11.94125,0.026938317,174.1396,2,1,4012.1108,60.723851865082544,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.16412896453703715
12.35,0.033754478,199.0426,1,2,3361.6242,56.556142320080404,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.18372391787679687
11.94125,0.015375557,156.9604,2,1,4278.4308,62.30972814662126,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.12399821369681097
5.365,0.140458316,169.7764,2,3,3263.7516,55.88723914391974,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.37477768877028955
11.94125,0.046333982,97.2384,2,1,2660.5368,51.46353828916158,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.21525329730343273
8.71,0.139228412,49.5376,1,3,1198.44,37.174382470760236,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.3731332362575063
17.6,0.00799436,171.6422,3,1,3793.7284,59.37439612331173,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.08941118498264074
20.7,0.121767168,118.9466,3,2,353.5398,22.26322756226883,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.3489515267196864
13.0,0.030083482,61.922,1,2,1557.972,41.400406812803894,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.17344590511165145
20.2,0.118025091,195.811,1,2,2553.343,50.61457512248651,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.34354780016760406
20.35,0.060649213,232.7616,3,1,2812.3392,52.63054076441647,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.24627060928986227
18.6,0.151931742,101.1358,3,1,1105.8938,35.962968453105574,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.3897842249245087
11.94125,0.063831013,46.206,2,1,1304.968,38.49956702140381,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.25264800216902566
13.35,0.103091351,229.9352,2,2,2519.3872,50.341087502447756,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.32107841877024373
17.85,0.052389407,120.9072,2,1,2817.6656,52.670776314500294,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.22888732380802568
16.35,0.013355306,105.528,3,1,2024.032,46.063147201887915,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.11556515910948248
14.85,0.019550858,263.791,3,2,4207.856,61.89552646851687,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.13982438270916844
21.25,0.01005532,183.1608,3,2,2756.412,52.205208029245064,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.10027621851665529
14.15,0.034845668,242.7828,3,1,3167.8764,55.21991432035134,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.18666994401884843
17.2,0.025162022,145.9418,1,2,1765.7016,43.57185556249971,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.15862541410505443
11.94125,0.022685222,161.592,2,1,4314.384,62.51912179324716,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.15061614123326889
10.85,0.162571649,107.4622,2,2,529.311,26.44108433270153,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.40320174726803953
20.35,0.014825605,233.2958,1,3,4206.5244,61.88767041910018,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.12176044103073871
16.35,0.058034349,124.802,1,1,253.004,19.25917658883604,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.24090319425030463
9.3,0.043785694,191.6846,1,3,3057.3536,54.43503483737907,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.20925031421720733
15.75,0.055241242,196.5452,2,2,3131.9232,54.96646720055909,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.23503455490629457
14.85,0.061102235,253.2698,2,2,2283.0282,48.37140759842106,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.24718866276591245
18.6,0.039517121,243.6802,2,2,5896.3248,70.83815273443525,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.19878913702715248
16.35,0.029565309,256.4646,2,1,515.3292,26.143415015061294,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.17194565711293788
9.695,0.128283243,226.1404,1,3,3375.606,56.65071755258741,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.35816650178373743
15.15,0.012332667,130.0284,1,2,3559.3668,57.87192512048439,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.11105254161882114
14.3,0.065195229,88.9856,1,2,1669.8264,42.59035663857838,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.25533356418614456
10.895,0.108253944,194.8794,1,1,585.2382,27.58569480444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3290196711444469
8.39,0.121178848,165.1868,1,2,2784.3756,52.41853129508107,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.3481075236187808
15.2,0.09698132,116.3492,3,1,2548.6824,50.577170604399406,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.31141823967134613
20.2,0.064351908,259.4646,1,2,2061.3168,46.406220410213685,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.2536767785982785
11.94125,0.079419801,172.3106,2,1,5475.5392,68.77502086524724,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2818151894415913
8.71,0.072301795,185.6924,2,2,3331.6632,56.3526631912639,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.26888993101267294
12.15,0.021719387,163.1184,1,2,3467.4864,57.266298138038195,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.1473749877014414
8.06,0.021420031,232.0326,1,2,3003.4238,54.0457074920587,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.1463558369181086
14.85,0.018571641,187.3214,1,3,4333.6922,62.63113115564666,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.1362778081713967
14.7,0.020952705,143.5128,2,3,2444.8176,49.73242615428813,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.14475049222714234
11.94125,0.102371638,221.2456,1,3,663.1368,29.07290263612693,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31995568130602087
18.75,0.034278798,214.1218,3,1,4488.1578,63.51635135489862,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.18514534290659324
11.94125,0.038377013,211.5586,2,1,4432.2306,63.19803714682692,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1959005181208054
19.6,0.025325897,150.9024,2,3,3795.06,59.38276740392635,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.15914112290668306
7.27,0.020898691,92.2488,2,2,814.9392,31.687965750104265,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.14456379560595384
15.1,0.105881129,42.0796,2,2,454.0756,24.77711883484677,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.3253938060258677
7.81,0.112906337,243.5486,2,1,488.6972,25.56237539220886,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.33601538208838
7.81,0.055216312,125.5046,1,2,3237.1196,55.70309439989523,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.23498151416654034
6.465,0.125210375,266.8884,1,2,1059.9536,35.33837051721334,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.3538507806971747
11.94125,0.058185842,220.8456,2,1,4199.8664,61.84836720840187,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.241217416452461
10.8,0.098814721,100.5042,2,1,1884.8798,44.74724382303037,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.31434808890782207
9.5,0.022058724,196.8452,1,3,3523.4136,57.63609912733941,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.14852179638019464
20.7,0.100091576,125.5388,3,1,2105.2596,46.80569151067874,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.3163725272522885
8.895,0.075876602,235.9616,3,2,1874.8928,44.6505340799876,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.2754570783261886
15.6,0.037841362,125.2704,2,1,2628.5784,51.21266802569238,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.19452856345534453
9.0,0.081943273,214.5534,3,1,3440.8544,57.08891234992577,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.286257354490675
19.35,0.016645164,120.9098,3,2,1687.1372,42.7700891086974,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.12901613852537985
19.7,0.018061324,102.599,3,2,2063.98,46.43057906493514,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.13439242538179003
11.94125,0.028062401,44.0402,1,3,91.8804,12.202605312595677,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16751836018777166
5.825,0.091857904,160.7894,2,1,1617.894,42.04418179313026,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.30308068892623297
11.94125,0.036109413,140.6154,2,1,4538.0928,63.798505062649085,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.19002476943809193
12.85,0.108633372,233.8642,2,1,2323.642,48.7184999868104,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.32959577060393236
12.85,0.03324652,172.4422,2,2,4483.4972,63.48991868247943,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.18233628273056354
17.5,0.016720132,139.918,3,1,419.454,23.95410723855174,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.12930634941873503
17.0,0.055433377,221.1114,1,3,4434.228,63.20944792121237,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.23544293788516996
7.05,0.084966021,111.1912,1,3,1965.4416,45.516087176869505,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.29148931541310397
5.78,0.074135053,264.0568,1,2,2109.2544,46.84175176334937,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.27227752937030997
15.2,0.091745951,229.0352,1,2,2290.352,48.43427710194686,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.3028959408773911
11.94125,0.056685383,178.437,2,1,3175.866,55.27599531506975,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2380869232024304
11.35,0.00552947,169.279,1,2,2376.906,49.168093090993494,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.07436040613122012
17.5,0.013664703,257.7304,1,2,5683.2688,69.80527264832926,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.11689612055153926
16.25,0.087310672,95.541,2,3,1544.656,41.255285925699425,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.2954837931257821
12.85,0.022639195,179.7318,2,3,2165.1816,47.34224427764,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.15046326794271087
11.94125,0.016531033,122.4098,2,1,3012.745,54.113304253284795,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.12857306483085795
8.84,0.076873991,109.9228,2,1,1547.3192,41.28437148695656,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.2772615930849421
11.94125,0.035863436,58.3562,2,1,1125.8678,36.22955446247783,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.18937643992851907
17.75,0.111301625,107.5912,1,3,1528.6768,41.0801214099731,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.3336189817741191
6.38,0.015193323,143.347,1,2,858.882,32.388058305691466,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.12326119827423389
11.94125,0.046408928,153.2998,2,1,3998.7948,60.64288053591003,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.21542731488834002
13.1,0.07494003,75.0354,1,3,902.8248,33.06644916207668,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.2737517671175841
11.94125,0.065119701,145.7128,2,1,4026.7584,60.81272962731793,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.255185620676401
6.67,0.090456903,131.2626,2,2,2098.6016,46.74549743873645,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.3007605409624075
5.32,0.093071679,103.8674,2,2,509.337,26.014321572964747,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.3050765133536176
11.94125,0.048292189,133.1626,2,1,2492.0894,50.119576326453625,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.21975483839952192
12.1,0.029902679,144.3444,2,1,1161.1552,36.693502278556515,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.17292391101290763
13.85,0.056547986,232.73,2,1,6291.81,72.69619336972221,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.23779820436664362
16.35,0.034726222,125.602,2,3,3036.048,54.28173526855463,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.18634973034592778
18.35,0.088908547,192.8504,3,1,2876.256,53.11031230919855,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.29817536283200863
15.5,0.044024163,102.0332,3,1,102.5332,12.840897014203827,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.20981935802017887
12.1,0.020568574,150.4734,1,3,2078.6276,46.56420729387292,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.14341748150068737
12.1,0.020564685,148.2734,1,2,3266.4148,55.905602709365795,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.143403922540494
19.25,0.058226609,85.2908,3,1,671.1264,29.21922630441674,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.24130190426103149
8.71,0.072155462,183.3924,1,3,3146.5708,55.069938360580316,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.26861768742955106
10.5,0.027253711,170.9106,3,1,3251.1014,55.79988609595153,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.1650869801044286
11.6,0.144604071,240.8222,2,1,3585.333,58.04133407232437,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.38026841967221
16.0,0.193477995,55.9246,2,1,405.4722,23.60989775383481,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.4398613361049139
6.865,0.056945936,214.6218,2,2,1923.4962,45.11825124203919,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.23863347627690462
10.395,0.031288338,159.5604,2,2,2852.2872,52.931173987138365,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.1768850982983021
8.05,0.078400465,259.0646,1,3,4380.2982,62.900239821669864,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.2800008303559116
5.785,0.038976089,264.2252,1,2,3934.878,60.251891154487154,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.19742362827179527
10.3,0.058918844,191.653,2,3,5313.084,67.95243259908733,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.2427320415602357
12.5,0.031176157,103.099,2,1,722.393,30.133572626571098,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.17656771222395107
7.63,0.061159246,92.5436,2,3,1607.2412,41.93081803251501,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.247303954679257
17.5,0.052550476,101.299,1,2,722.393,30.133572626571098,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.22923890594748528
11.94125,0.124448295,112.0518,1,3,113.8518,13.475826959434508,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35277229908256685
8.21,0.010808272,150.5392,2,1,1043.9744,35.11722249071744,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.1039628395148959
11.65,0.010963269,110.9544,2,1,335.5632,21.768854196493667,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.10470563022111085
7.72,0.075035902,78.7986,2,1,856.8846,32.3567203005581,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.27392681869433666
5.88,0.024882614,149.4392,1,2,1640.5312,42.28356438184267,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.15774223911178642
6.85,0.022878953,262.3594,1,2,3924.891,60.19044700009964,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.15125790227290606
11.94125,0.166572501,176.1712,2,1,3691.1952,58.72429993176811,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4081329452519118
7.52,0.055081623,128.8994,3,1,2055.9904,46.357444962155554,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.23469474429564885
13.65,0.025920816,81.2302,1,3,2059.9852,46.3940338231128,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.1609994285704145
11.94125,0.029500321,46.2086,2,1,802.9548,31.49301860833202,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.17175657483776277
6.985,0.137645467,185.2608,2,2,2940.1728,53.583569679135294,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.3710060201667892
9.3,0.026818196,248.9092,2,1,498.0184,25.767905592535282,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.16376262088767388
12.1,0.030102335,74.767,3,1,2220.443,47.829027222042,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.1735002449565994
5.98,0.043740308,145.3418,2,1,2354.2688,48.97778114390453,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.2091418370388861
9.0,0.069653585,266.2884,2,3,2914.8724,53.397002746956915,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.26391965633502934
7.145,0.01785932,160.6578,2,1,2246.4092,48.05518438074663,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.133638766830587
19.0,0.017755213,211.7244,2,2,2752.4172,52.17462477626772,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.1332486885488934
7.855,0.161875063,35.6848,2,2,335.5632,21.768854196493667,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.40233700177835996
19.5,0.128181759,156.1314,1,2,2792.3652,52.47923855982518,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.35802480221347793
8.71,0.121250374,92.7778,1,3,1032.6558,34.95931327196493,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.3482102439618915
11.5,0.014921093,173.908,2,1,1211.756,37.343892307143825,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.12215192589558299
18.85,0.040434372,244.3144,2,3,5635.3312,69.5696053248193,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.20108299778947
13.65,0.031508924,98.77,2,2,1697.79,42.88013045747085,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.17750753223455054
